model,dataset,demographics,iteration,auc,metric
multilingual-e5-base,welfare,1,7,0.4303667990581742,binary_auc
xlm-roberta-large,welfare,11,0,0.1396081392202168,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Kvinde,8,0.35958499083397694,binary_auc
text-embedding-3-small,rai,Mand,4,0.31598177880089295,binary_auc
m2v-dfm-large,welfare,11,0,0.3950521420880811,binary_auc
text-embedding-3-large,welfare,2,5,0.4925090070244647,binary_auc
paraphrase-multilingual-mpnet-base-v2,rai,Kvinde,1,0.4244379460750789,binary_auc
text-embedding-3-large,welfare,11,9,0.5089079125618728,binary_auc
LaBSE,welfare,4,7,0.4012450352405798,binary_auc
xlm-roberta-large,rai,Unknown,2,0.16347956197309443,binary_auc
mmBERTscandi-base-embedding,rai,Kvinde,4,0.3037588616147934,binary_auc
text-embedding-3-large,rai,Mand,6,0.41059192514514925,binary_auc
nb-sbert-base,welfare,2,1,0.485704464393304,binary_auc
m2v-dfm-large,welfare,1,5,0.4332968898417811,binary_auc
potion-base-8M,welfare,3,1,0.22950714662557148,binary_auc
multilingual-e5-large,rai,Mand,7,0.32835054594248975,binary_auc
LaBSE,rai,Kvinde,9,0.3047564513064426,binary_auc
paraphrase-multilingual-mpnet-base-v2,rai,Mand,5,0.4067564948024978,binary_auc
potion-base-8M,rai,Mand,5,0.1650724620250393,binary_auc
M2V_base_glove_subword,rai,Unknown,3,0.13017805148306452,binary_auc
M2V_base_output,rai,Unknown,6,0.1000724682107116,binary_auc
M2V_base_glove_subword,rai,Kvinde,8,0.13796560777963937,binary_auc
M2V_base_glove,rai,Mand,3,0.08396849028786968,binary_auc
potion-multilingual-128M,welfare,11,7,0.45680855156170624,binary_auc
potion-base-4M,rai,Unknown,3,0.11947351121341784,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,11,5,0.5741868685173839,binary_auc
M2V_base_glove_subword,welfare,4,0,0.25971234062924203,binary_auc
M2V_base_glove_subword,welfare,2,9,0.17017243684519467,binary_auc
mxbai-embed-large-v1,rai,Mand,1,0.22534536257770227,binary_auc
Qwen3-Embedding-0.6B,welfare,2,1,0.307787428424125,binary_auc
text-embedding-3-large,rai,Unknown,7,0.45549245825747525,binary_auc
text-embedding-3-small,welfare,4,5,0.48188189955123945,binary_auc
dfm-sentence-encoder-large,rai,Kvinde,5,0.2803706856953884,binary_auc
M2V_base_output,welfare,11,1,0.24001000520853666,binary_auc
text-embedding-ada-002,rai,Unknown,4,0.43772088867686637,binary_auc
mxbai-embed-large-v1,rai,Unknown,8,0.23574286037367553,binary_auc
mxbai-embed-large-v1,rai,Kvinde,8,0.18696759861557866,binary_auc
multilingual-e5-large,welfare,1,7,0.4511935937564685,binary_auc
multilingual-e5-small,rai,Mand,9,0.3185478874801517,binary_auc
nb-sbert-base,welfare,3,2,0.49845425624761375,binary_auc
xlm-roberta-base,welfare,3,1,0.07158213946681825,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,11,7,0.5401909997643262,binary_auc
potion-multilingual-128M,welfare,2,4,0.34105933783671133,binary_auc
text-embedding-3-large,welfare,2,4,0.4940023546128174,binary_auc
xlm-roberta-base,welfare,1,9,0.08876657312771616,binary_auc
Qwen3-Embedding-0.6B,rai,Mand,7,0.16269298722020414,binary_auc
mmBERTscandi-base-embedding,rai,Mand,5,0.3035369850615885,binary_auc
model2vecdk,welfare,3,3,0.3872648639726371,binary_auc
Qwen3-Embedding-0.6B,rai,Mand,8,0.16236810032977764,binary_auc
potion-base-4M,rai,Mand,3,0.1628797704002384,binary_auc
M2V_base_glove_subword,rai,Mand,4,0.1658841053270636,binary_auc
m2v-dfm-large,rai,Unknown,7,0.3833363072112755,binary_auc
mmBERTscandi-base-embedding,welfare,4,9,0.401412696843698,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Kvinde,2,0.30367242586570914,binary_auc
xlm-roberta-base,welfare,2,3,0.047964345884822165,binary_auc
text-embedding-3-large,rai,Unknown,1,0.4582810370126226,binary_auc
dfm-sentence-encoder-large,welfare,2,3,0.3239797618701157,binary_auc
bge-m3,welfare,1,5,0.5068359348016562,binary_auc
potion-base-8M,welfare,1,9,0.23611230319373488,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,4,1,0.5306605522869169,binary_auc
dfm-sentence-encoder-large,welfare,2,6,0.32828508107074605,binary_auc
multilingual-e5-base,welfare,3,3,0.3955123395467617,binary_auc
xlm-roberta-base,welfare,3,3,0.06148363747409164,binary_auc
m2v-dfm-large,rai,Mand,8,0.34309218027881827,binary_auc
xlm-roberta-large,rai,Unknown,6,0.16905417411465334,binary_auc
multilingual-e5-base,welfare,4,7,0.36395292195730183,binary_auc
M2V_base_output,rai,Unknown,5,0.09698824979916672,binary_auc
M2V_base_glove,welfare,2,7,-0.036173720620247936,binary_auc
nb-sbert-base,rai,Mand,8,0.37874002722270855,binary_auc
nb-sbert-base,rai,Mand,1,0.3793291229689775,binary_auc
xlm-roberta-base,welfare,2,9,0.06306262249274067,binary_auc
text-embedding-3-small,welfare,11,5,0.4672611718244309,binary_auc
text-embedding-ada-002,welfare,4,2,0.4420899136724406,binary_auc
potion-base-2M,welfare,4,8,0.21419530658066,binary_auc
xlm-roberta-base,welfare,4,7,0.11597509435374728,binary_auc
M2V_base_glove,welfare,4,4,0.03797978111479632,binary_auc
xlm-roberta-large,welfare,11,2,0.14456333611824587,binary_auc
potion-base-8M,rai,Unknown,9,0.11282367764406855,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,11,3,0.30262466189434106,binary_auc
Qwen3-Embedding-0.6B,rai,Unknown,1,0.22290364446528993,binary_auc
bge-m3,rai,Kvinde,5,0.36048126943913866,binary_auc
text-embedding-3-large,welfare,2,1,0.4886504932109554,binary_auc
multilingual-e5-base,welfare,4,1,0.3669824951553855,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,3,5,0.3091373654009244,binary_auc
xlm-roberta-large,welfare,4,5,0.18072072497422864,binary_auc
M2V_base_output,rai,Kvinde,5,0.12934995670479957,binary_auc
model2vecdk,rai,Unknown,4,0.3256682266055609,binary_auc
xlm-roberta-large,welfare,3,3,0.18256110342421553,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Unknown,7,0.381717881144344,binary_auc
mxbai-embed-large-v1,welfare,4,1,0.20180518775055462,binary_auc
text-embedding-ada-002,rai,Kvinde,6,0.36752010553245323,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,3,1,0.5252430169687291,binary_auc
m2v-dfm-large,welfare,3,7,0.42704326707874407,binary_auc
potion-base-8M,welfare,11,6,0.248804699439058,binary_auc
text-embedding-3-large,welfare,2,6,0.4896065367271208,binary_auc
text-embedding-3-small,welfare,11,9,0.4696187403218708,binary_auc
M2V_base_glove_subword,rai,Kvinde,1,0.1354962884998258,binary_auc
text-embedding-ada-002,rai,Mand,7,0.3510491325493461,binary_auc
potion-base-2M,rai,Mand,6,0.1482339181493815,binary_auc
model2vecdk-stem,welfare,3,5,0.3441718760873289,binary_auc
Qwen3-Embedding-0.6B,welfare,1,8,0.34851232037817065,binary_auc
M2V_base_glove_subword,rai,Kvinde,3,0.13946947123051873,binary_auc
multilingual-e5-large,welfare,3,4,0.429116509688477,binary_auc
model2vecdk,welfare,11,5,0.42321098330766493,binary_auc
nb-sbert-base,rai,Kvinde,9,0.3798114136017686,binary_auc
LaBSE,welfare,3,2,0.4720730361260835,binary_auc
mxbai-embed-large-v1,welfare,2,3,0.19377003955375124,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,2,5,0.5282151557019469,binary_auc
potion-base-8M,welfare,1,2,0.22812860228914478,binary_auc
potion-base-2M,rai,Unknown,1,0.1214541184964253,binary_auc
multilingual-e5-large-instruct,rai,Kvinde,6,0.4384388509000305,binary_auc
model2vecdk,rai,Unknown,6,0.33584447696884595,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,11,5,0.30343919072757575,binary_auc
potion-base-4M,welfare,1,4,0.22609173361001905,binary_auc
M2V_base_glove,welfare,1,6,-0.00727293698098413,binary_auc
text-embedding-3-small,rai,Mand,8,0.31553997147371277,binary_auc
mxbai-embed-large-v1,welfare,4,2,0.20406929188054726,binary_auc
multilingual-e5-large,welfare,4,8,0.4348819945852495,binary_auc
potion-base-4M,rai,Unknown,2,0.1001537412936009,binary_auc
multilingual-e5-base,rai,Mand,3,0.311638415494584,binary_auc
nb-sbert-base,welfare,3,3,0.4960367445406728,binary_auc
potion-base-4M,welfare,3,7,0.2167282673773662,binary_auc
M2V_base_glove_subword,welfare,4,5,0.255829576186311,binary_auc
M2V_base_glove,rai,Kvinde,6,0.029677410541277597,binary_auc
dfm-sentence-encoder-large,welfare,3,2,0.36976809122614734,binary_auc
model2vecdk-stem,welfare,1,0,0.36247526054995133,binary_auc
snowflake-arctic-embed-l-v2.0,rai,Unknown,4,0.4426414715343833,binary_auc
xlm-roberta-base,rai,Unknown,3,0.17197383633912944,binary_auc
static-similarity-mrl-multilingual-v1,welfare,4,4,0.28486363729282826,binary_auc
xlm-roberta-large,rai,Mand,5,0.13590295090122007,binary_auc
mxbai-embed-large-v1,welfare,11,3,0.2480667470225687,binary_auc
EmbeddingGemma-Scandi-300m,rai,Kvinde,3,0.3627774690763047,binary_auc
paraphrase-multilingual-mpnet-base-v2,rai,Kvinde,5,0.42259439634693713,binary_auc
text-embedding-ada-002,rai,Kvinde,2,0.36570140167465676,binary_auc
potion-base-2M,welfare,3,8,0.18956669087038372,binary_auc
M2V_base_output,rai,Mand,5,0.16046122021321055,binary_auc
mmBERTscandi-base-embedding,rai,Mand,3,0.3063032283704319,binary_auc
m2v-dfm-large,welfare,4,7,0.36294769696873863,binary_auc
potion-base-8M,welfare,11,4,0.24466774430720103,binary_auc
potion-base-2M,welfare,1,4,0.18442534746182512,binary_auc
mmBERTscandi-base-embedding,rai,Kvinde,8,0.30182262992127956,binary_auc
static-similarity-mrl-multilingual-v1,welfare,2,2,0.32301482027157413,binary_auc
mmBERTscandi-base-embedding,rai,Unknown,7,0.39108006674250445,binary_auc
potion-base-4M,welfare,2,1,0.1830993391047748,binary_auc
text-embedding-ada-002,welfare,2,7,0.45589516484696035,binary_auc
M2V_base_glove_subword,welfare,3,3,0.21702101447875483,binary_auc
multilingual-e5-base,welfare,1,5,0.4307374372507937,binary_auc
static-similarity-mrl-multilingual-v1,rai,Unknown,2,0.2923433372190086,binary_auc
xlm-roberta-large,rai,Kvinde,7,0.14047839300342438,binary_auc
text-embedding-3-small,rai,Unknown,4,0.36726083901409773,binary_auc
potion-multilingual-128M,rai,Kvinde,8,0.2714871962753518,binary_auc
LaBSE,rai,Kvinde,5,0.3037535106699525,binary_auc
m2v-dfm-large,rai,Unknown,1,0.37955788145819974,binary_auc
Qwen3-Embedding-0.6B,welfare,4,6,0.2113552037268672,binary_auc
EmbeddingGemma-Scandi-300m,welfare,1,3,0.5092779558976807,binary_auc
text-embedding-ada-002,welfare,2,5,0.45702127536016507,binary_auc
EmbeddingGemma-Scandi-300m,welfare,2,4,0.4781474988193428,binary_auc
text-embedding-ada-002,welfare,11,7,0.4719433846635061,binary_auc
snowflake-arctic-embed-l-v2.0,rai,Unknown,2,0.4276954028046836,binary_auc
xlm-roberta-large,welfare,1,2,0.14740323953189174,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Unknown,9,0.3774958296896482,binary_auc
potion-base-4M,rai,Mand,6,0.16102823520981843,binary_auc
text-embedding-3-small,welfare,2,4,0.4736550554345882,binary_auc
Qwen3-Embedding-0.6B,welfare,1,0,0.34222535634016904,binary_auc
model2vecdk,rai,Mand,4,0.2986617720969002,binary_auc
Qwen3-Embedding-0.6B,welfare,3,7,0.25946263378064843,binary_auc
text-embedding-3-large,welfare,2,2,0.4891987791876991,binary_auc
multilingual-e5-large,rai,Unknown,5,0.38722359818944607,binary_auc
potion-base-4M,welfare,3,2,0.22231349169677736,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,4,7,0.5291962061000397,binary_auc
model2vecdk-stem,welfare,3,7,0.35033382974814214,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,2,0,0.5282677733822555,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,4,1,0.5497524007018313,binary_auc
text-embedding-3-small,rai,Kvinde,4,0.34902050826121045,binary_auc
bge-m3,rai,Unknown,2,0.38495495646003614,binary_auc
text-embedding-3-large,welfare,11,2,0.5080825450019368,binary_auc
M2V_base_glove,welfare,3,9,0.0020962721139677117,binary_auc
snowflake-arctic-embed-l-v2.0,rai,Unknown,5,0.41746414411460153,binary_auc
potion-base-8M,welfare,11,3,0.24698049973387023,binary_auc
multilingual-e5-small,welfare,4,6,0.35869252331605356,binary_auc
mxbai-embed-large-v1,welfare,11,5,0.23947366982039012,binary_auc
LaBSE,welfare,2,0,0.43902524340561544,binary_auc
LaBSE,rai,Kvinde,1,0.3071428034955453,binary_auc
Qwen3-Embedding-0.6B,welfare,4,0,0.2118874710087466,binary_auc
m2v-dfm-large,rai,Mand,4,0.3413486302404651,binary_auc
multilingual-e5-large-instruct,welfare,1,1,0.571574656720372,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Mand,3,0.303152390261972,binary_auc
multilingual-e5-large-instruct,welfare,4,5,0.48431506396164076,binary_auc
xlm-roberta-base,rai,Mand,3,0.16369556926735473,binary_auc
model2vecdk,welfare,11,3,0.4193482257431358,binary_auc
multilingual-e5-large,welfare,4,7,0.4283062511207501,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Unknown,2,0.39890765914613124,binary_auc
Qwen3-Embedding-0.6B,rai,Mand,6,0.16131966989303897,binary_auc
text-embedding-3-large,welfare,4,8,0.45967173494212354,binary_auc
potion-base-2M,welfare,2,5,0.15953110151619432,binary_auc
dfm-sentence-encoder-large,welfare,11,1,0.3542646857190175,binary_auc
LaBSE,rai,Unknown,5,0.3319316912573663,binary_auc
dfm-sentence-encoder-large,welfare,2,4,0.326010109809529,binary_auc
potion-base-2M,rai,Mand,9,0.15034515331286102,binary_auc
mmBERTscandi-base-embedding,welfare,11,2,0.3937948427930474,binary_auc
multilingual-e5-large-instruct,welfare,11,2,0.5068111747712647,binary_auc
EmbeddingGemma-Scandi-300m,welfare,3,1,0.5420639343712775,binary_auc
xlm-roberta-base,welfare,3,4,0.06549555302682454,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,4,3,0.5473839126850858,binary_auc
M2V_base_output,welfare,1,2,0.2232154682076631,binary_auc
potion-multilingual-128M,welfare,3,4,0.41607913961849563,binary_auc
nb-sbert-base,rai,Unknown,4,0.38857594830354975,binary_auc
static-similarity-mrl-multilingual-v1,rai,Mand,0,0.25961089658121855,binary_auc
multilingual-e5-base,rai,Mand,9,0.3130950972892217,binary_auc
mxbai-embed-large-v1,welfare,4,8,0.19808392109584522,binary_auc
multilingual-e5-large,welfare,2,3,0.42900103004075396,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,4,9,0.5291139480305694,binary_auc
mxbai-embed-large-v1,welfare,4,6,0.19768256534269527,binary_auc
multilingual-e5-small,welfare,4,3,0.36297355085168354,binary_auc
text-embedding-ada-002,welfare,11,2,0.4685635627233799,binary_auc
multilingual-e5-small,welfare,2,1,0.3478606513755436,binary_auc
mxbai-embed-large-v1,welfare,11,7,0.23916729217743518,binary_auc
dfm-sentence-encoder-large,welfare,2,8,0.33393943907839646,binary_auc
text-embedding-3-small,welfare,2,9,0.47520389516984013,binary_auc
text-embedding-3-large,rai,Kvinde,7,0.41318387647029997,binary_auc
text-embedding-3-small,welfare,11,2,0.46843727468595553,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,11,6,0.5384295957088105,binary_auc
bge-m3,welfare,4,8,0.44627508790402964,binary_auc
snowflake-arctic-embed-l-v2.0,rai,Kvinde,6,0.37968891839744623,binary_auc
EmbeddingGemma-Scandi-300m,welfare,4,4,0.5164125804036105,binary_auc
multilingual-e5-base,welfare,1,9,0.4341101378984048,binary_auc
potion-base-4M,rai,Kvinde,3,0.13052471988837505,binary_auc
Qwen3-Embedding-0.6B,welfare,4,3,0.20863991428836376,binary_auc
potion-base-8M,welfare,2,8,0.18751349173230974,binary_auc
multilingual-e5-large,welfare,3,8,0.4244810632321153,binary_auc
M2V_base_output,welfare,4,9,0.25326185175877963,binary_auc
Qwen3-Embedding-0.6B,rai,Mand,9,0.16506306874331603,binary_auc
xlm-roberta-base,rai,Mand,5,0.16394385134641404,binary_auc
static-similarity-mrl-multilingual-v1,welfare,3,3,0.3485033771654722,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Mand,0,0.30197262073201264,binary_auc
mmBERTscandi-base-embedding,rai,Mand,4,0.30701338932964406,binary_auc
dfm-sentence-encoder-large,rai,Unknown,6,0.3327411331097747,binary_auc
nb-sbert-base,welfare,4,3,0.4864741588940302,binary_auc
nb-sbert-base,welfare,2,9,0.4866857103465351,binary_auc
mxbai-embed-large-v1,welfare,4,7,0.20360515936301338,binary_auc
nb-sbert-base,rai,Kvinde,4,0.3795073369816583,binary_auc
model2vecdk-stem,welfare,2,9,0.28490185315102295,binary_auc
potion-base-2M,rai,Kvinde,6,0.1241943040438429,binary_auc
model2vecdk,welfare,4,6,0.3903926513444601,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,2,0,0.5078223758631011,binary_auc
M2V_base_glove_subword,rai,Kvinde,4,0.13841589498430104,binary_auc
model2vecdk-stem,welfare,11,1,0.40144773941443285,binary_auc
bge-m3,welfare,11,7,0.4562370126645714,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,2,6,0.5142147409976497,binary_auc
Qwen3-Embedding-Scandi-0.6B,rai,Kvinde,6,0.29980950215131186,binary_auc
nb-sbert-base,welfare,2,5,0.4856137701630706,binary_auc
potion-base-2M,rai,Unknown,6,0.13780287301701197,binary_auc
EmbeddingGemma-Scandi-300m,welfare,1,6,0.5100536448112171,binary_auc
text-embedding-ada-002,welfare,4,5,0.4394822522738528,binary_auc
nb-sbert-base,welfare,11,8,0.4936390902708421,binary_auc
potion-multilingual-128M,rai,Kvinde,1,0.27350441731677394,binary_auc
static-similarity-mrl-multilingual-v1,welfare,4,0,0.28317015778006377,binary_auc
mmBERTscandi-base-embedding,welfare,4,7,0.4054064304707016,binary_auc
Qwen3-Embedding-0.6B,rai,Mand,2,0.16382548203233388,binary_auc
text-embedding-3-large,welfare,2,3,0.48607846042044645,binary_auc
potion-multilingual-128M,welfare,3,1,0.4129870727909623,binary_auc
xlm-roberta-large,welfare,1,5,0.14428406920192638,binary_auc
mxbai-embed-large-v1,welfare,11,9,0.23463432982803967,binary_auc
bge-m3,welfare,11,8,0.45437559857360876,binary_auc
paraphrase-multilingual-mpnet-base-v2,welfare,4,5,0.5542774095310165,binary_auc
m2v-dfm-large,welfare,11,1,0.40192013464172777,binary_auc
text-embedding-3-large,welfare,3,3,0.5016402331975112,binary_auc
mmBERTscandi-base-embedding,rai,Kvinde,9,0.3040810199123431,binary_auc
dfm-sentence-encoder-large,welfare,4,2,0.37930940528080975,binary_auc
dfm-sentence-encoder-large,rai,Unknown,8,0.35168177108024634,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,1,0,0.3696757510571334,binary_auc
M2V_base_output,welfare,4,3,0.2573087446312963,binary_auc
M2V_base_output,welfare,11,3,0.23688800439089294,binary_auc
M2V_base_output,welfare,1,9,0.22086072574831517,binary_auc
multilingual-e5-large-instruct,rai,Mand,7,0.41013894589018546,binary_auc
bge-m3,rai,Unknown,5,0.38410588106507826,binary_auc
potion-multilingual-128M,welfare,1,5,0.46297163356331805,binary_auc
potion-multilingual-128M,rai,Kvinde,6,0.27206458407247713,binary_auc
model2vecdk,welfare,4,1,0.38609719566773143,binary_auc
potion-multilingual-128M,rai,Mand,4,0.2861657368442288,binary_auc
M2V_base_glove,rai,Unknown,7,0.036213499577600325,binary_auc
M2V_base_output,welfare,4,7,0.25682934862857176,binary_auc
model2vecdk-stem,rai,Mand,4,0.30407174643583673,binary_auc
LaBSE,welfare,3,6,0.4745359860176588,binary_auc
dfm-sentence-encoder-large,welfare,1,1,0.36666533177177935,binary_auc
LaBSE,rai,Mand,2,0.32129122266566607,binary_auc
snowflake-arctic-embed-l-v2.0,rai,Mand,7,0.3627754241134377,binary_auc
xlm-roberta-large,welfare,2,0,0.08748660845240346,binary_auc
M2V_base_output,rai,Kvinde,4,0.12973861033425063,binary_auc
Qwen3-Embedding-0.6B,welfare,2,2,0.31038520378531,binary_auc
text-embedding-3-small,welfare,3,5,0.47872534983673704,binary_auc
potion-base-8M,welfare,2,3,0.17594873232373573,binary_auc
EmbeddingGemma-Scandi-300m,welfare,11,9,0.5394354182607883,binary_auc
text-embedding-ada-002,welfare,3,9,0.46150433847075917,binary_auc
text-embedding-3-large,welfare,1,7,0.5424350669551572,binary_auc
bge-m3,welfare,2,9,0.4838270836150931,binary_auc
mmBERTscandi-base-embedding,rai,Unknown,6,0.3974112243440162,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,3,3,0.31184129330091226,binary_auc
dfm-sentence-encoder-large,welfare,3,1,0.3712875156609077,binary_auc
M2V_base_glove_subword,welfare,11,9,0.24373716284622582,binary_auc
LaBSE,welfare,4,5,0.40548175940559833,binary_auc
mxbai-embed-large-v1,welfare,3,3,0.20610820028538968,binary_auc
multilingual-e5-base,welfare,4,9,0.3701791898443598,binary_auc
potion-base-4M,rai,Kvinde,7,0.13553395110840694,binary_auc
mmBERTscandi-base-embedding,rai,Kvinde,5,0.30216798568263237,binary_auc
xlm-roberta-base,rai,Mand,4,0.1639017265700301,binary_auc
potion-base-8M,welfare,1,1,0.23175643639824298,binary_auc
multilingual-e5-small,welfare,11,2,0.37975899131283697,binary_auc
multilingual-e5-large-instruct,welfare,4,6,0.4937978039781507,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,11,4,0.2989482602380073,binary_auc
model2vecdk-stem,rai,Mand,0,0.3021884579613195,binary_auc
mxbai-embed-large-v1,rai,Mand,8,0.224493308389666,binary_auc
potion-multilingual-128M,welfare,3,8,0.4164432347476987,binary_auc
Qwen3-Embedding-0.6B,welfare,11,0,0.29962866595332305,binary_auc
EmbeddingGemma-Scandi-300m,welfare,11,2,0.5367300560595757,binary_auc
potion-base-4M,welfare,4,8,0.27428888054047207,binary_auc
potion-multilingual-128M,rai,Kvinde,7,0.2741253125151542,binary_auc
model2vecdk,welfare,4,4,0.3842970712126917,binary_auc
xlm-roberta-base,rai,Unknown,7,0.20282297217923462,binary_auc
Qwen3-Embedding-Scandi-0.6B,welfare,1,7,0.37707993212850505,binary_auc
multilingual-e5-base,rai,Kvinde,1,0.30653008551698113,binary_auc
multilingual-e5-large,rai,Kvinde,0,0.3329403130256105,binary_auc
text-embedding-3-large,welfare,3,9,0.5031836457876881,binary_auc
M2V_base_output,rai,Mand,1,0.1589147931601639,binary_auc
model2vecdk-stem,rai,Unknown,6,0.3111746166001371,binary_auc
bge-m3,rai,Kvinde,6,0.36174340435873736,binary_auc
multilingual-e5-large-instruct,welfare,4,8,0.489107201770536,binary_auc
xlm-roberta-base,welfare,4,2,0.10735298791797501,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,11,8,0.5444531565133256,binary_auc
Qwen3-Embedding-0.6B,welfare,1,2,0.34145536718167857,binary_auc
xlm-roberta-base,rai,Mand,2,0.1662226254414916,binary_auc
multilingual-e5-base,welfare,4,5,0.3671132685327627,binary_auc
multilingual-e5-base,welfare,4,8,0.3672141370573216,binary_auc
multilingual-e5-small,welfare,2,9,0.36029613600696014,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,1,2,0.574517747144327,binary_auc
mxbai-embed-large-v1,welfare,11,4,0.2380624692692158,binary_auc
mmBERTscandi-base-embedding,welfare,1,4,0.4266646364415789,binary_auc
M2V_base_glove,rai,Kvinde,8,0.033107443991857485,binary_auc
potion-base-8M,welfare,3,8,0.22600586922865482,binary_auc
potion-base-2M,welfare,11,0,0.21944934587117634,binary_auc
Qwen3-Embedding-0.6B,welfare,1,5,0.3501193011961786,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,11,5,0.5413250544416179,binary_auc
EmbeddingGemma-Scandi-300m,welfare,1,2,0.511136121789667,binary_auc
mmBERTscandi-base-embedding,welfare,1,1,0.4290818307117847,binary_auc
model2vecdk,welfare,4,8,0.3896167889101633,binary_auc
EmbeddingGemma-Scandi-300m,rai,Mand,9,0.36098666860866946,binary_auc
potion-base-8M,welfare,1,4,0.22987310184652304,binary_auc
multilingual-e5-small,rai,Mand,4,0.3118696151152981,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,2,8,0.5082266512396388,binary_auc
Qwen3-Embedding-0.6B,welfare,11,9,0.2952915116872688,binary_auc
mxbai-embed-large-v1,welfare,11,6,0.2389678070066136,binary_auc
M2V_base_glove_subword,rai,Unknown,7,0.14036161859159113,binary_auc
bge-m3,welfare,3,6,0.4445585359844024,binary_auc
mmBERTscandi-base-embedding,welfare,11,7,0.39357940138894104,binary_auc
EmbeddingGemma-Scandi-300m,welfare,3,8,0.5427240722788629,binary_auc
multilingual-e5-large,rai,Kvinde,3,0.33284431575215606,binary_auc
potion-multilingual-128M,rai,Kvinde,3,0.2731270098401346,binary_auc
paraphrase-multilingual-mpnet-base-v2,rai,Kvinde,0,0.42516923541393675,binary_auc
xlm-roberta-large,rai,Unknown,3,0.1578000207932039,binary_auc
static-similarity-mrl-multilingual-v1,welfare,3,2,0.34393064235881937,binary_auc
text-embedding-3-large,rai,Unknown,6,0.4782949558664173,binary_auc
xlm-roberta-base,welfare,4,3,0.11704684382207015,binary_auc
M2V_base_glove_subword,rai,Mand,7,0.1629149921923976,binary_auc
mmBERTscandi-base-embedding,welfare,11,1,0.38904352121002234,binary_auc
potion-base-2M,welfare,4,7,0.21284312823722765,binary_auc
Qwen3-Embedding-0.6B,rai,Kvinde,0,0.1760706086560881,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,welfare,11,3,0.5418016231068564,binary_auc
potion-multilingual-128M,welfare,11,6,0.45343433305759206,binary_auc
multilingual-e5-base,rai,Unknown,0,0.38163655098393845,binary_auc
M2V_base_glove_subword,welfare,11,5,0.23893414178322514,binary_auc
multilingual-e5-base,welfare,11,4,0.3761480730694091,binary_auc
M2V_base_output,rai,Unknown,0,0.11391912696126244,binary_auc
paraphrase-multilingual-MiniLM-L12-v2,rai,Kvinde,6,0.3593818017128859,binary_auc
mxbai-embed-large-v1,welfare,1,9,0.2546000036646804,binary_auc
dfm-sentence-encoder-large,welfare,11,8,0.3526687385738658,binary_auc
potion-base-4M,welfare,1,1,0.21953956237524153,binary_auc
EmbeddingGemma-Scandi-300m,welfare,11,4,0.5398528878947485,binary_auc
multilingual-e5-large-instruct,rai,Kvinde,9,0.4375375268513491,binary_auc
M2V_base_glove_subword,welfare,11,8,0.24141356606838113,binary_auc
potion-base-2M,rai,Unknown,2,0.1348274822805747,binary_auc
xlm-roberta-large,welfare,2,7,0.07856076680197871,binary_auc
model2vecdk-stem,rai,Mand,2,0.3066678497028685,binary_auc
potion-base-4M,welfare,11,7,0.23202441489693315,binary_auc
EmbeddingGemma-Scandi-300m,welfare,2,1,0.4759577390003303,binary_auc
text-embedding-ada-002,welfare,3,1,0.4654249908645706,binary_auc
text-embedding-ada-002,welfare,1,4,0.5423726986990267,binary_auc
multilingual-e5-large,rai,Unknown,2,0.3977261341710667,binary_auc
potion-base-8M,welfare,11,8,0.24158141873306718,binary_auc
EmbeddingGemma-Scandi-300m,welfare,3,3,0.5396841822284076,binary_auc
